ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Preferred Stock Dividends,Net Income Discontinuous Operations,Special Income Charges,Impairment Of Capital Assets,Gain On Sale Of Security,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Depreciation Income Statement,Selling And Marketing Expense,General And Administrative Expense,Insurance And Claims,Rent And Landing Fees,Salaries And Wages,Professional Expense And Contract Services Expense,Other Non Interest Expense,Earnings From Equity Interest Net Of Tax,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Other Operating Expenses,Other Gand A,Minority Interests,Gain On Sale Of Business,Other Special Charges,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Otherunder Preferred Stock Dividend,Average Dilution Earnings,Occupancy And Equipment,Gain On Sale Of Ppe,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Policyholder Benefits Gross,Other Taxes,Write Off,Total Other Finance Cost,Excise Taxes
AAPL,2025-06-30,0.0,0.163997,31032000000.0,23434000000.0,2830000000.0,50318000000.0,31032000000.0,28202000000.0,23434000000.0,23434000000.0,65834000000.0,28202000000.0,14948179000.0,14902886000.0,1.57,1.57,23434000000.0,23434000000.0,23434000000.0,23434000000.0,23434000000.0,4597000000.0,28031000000.0,-171000000.0,-171000000.0,28202000000.0,15516000000.0,8866000000.0,6650000000.0,43718000000.0,50318000000.0,94036000000.0,94036000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,2025-03-31,0.0,0.155,32250000000.0,24780000000.0,2661000000.0,50492000000.0,32250000000.0,29589000000.0,24780000000.0,24780000000.0,65770000000.0,29589000000.0,15056133000.0,14994082000.0,1.65,1.65,24780000000.0,24780000000.0,24780000000.0,24780000000.0,24780000000.0,4530000000.0,29310000000.0,-279000000.0,-279000000.0,29589000000.0,15278000000.0,8550000000.0,6728000000.0,44867000000.0,50492000000.0,95359000000.0,95359000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,2024-12-31,0.0,0.147,45912000000.0,36330000000.0,3080000000.0,66025000000.0,45912000000.0,42832000000.0,36330000000.0,36330000000.0,81468000000.0,42832000000.0,15150865000.0,15081724000.0,2.4,2.41,36330000000.0,36330000000.0,36330000000.0,36330000000.0,36330000000.0,6254000000.0,42584000000.0,-248000000.0,-248000000.0,42832000000.0,15443000000.0,8268000000.0,7175000000.0,58275000000.0,66025000000.0,124300000000.0,124300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,2024-09-30,0.0,0.21,32502000000.0,14736000000.0,2911000000.0,51051000000.0,32502000000.0,29591000000.0,14736000000.0,14736000000.0,65339000000.0,29591000000.0,15242853000.0,15171990000.0,0.97,0.97,14736000000.0,14736000000.0,14736000000.0,14736000000.0,14736000000.0,14874000000.0,29610000000.0,19000000.0,19000000.0,29591000000.0,14288000000.0,7765000000.0,6523000000.0,43879000000.0,51051000000.0,94930000000.0,94930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,2024-06-30,0.0,0.159,28202000000.0,21448000000.0,2850000000.0,46099000000.0,28202000000.0,25352000000.0,21448000000.0,21448000000.0,60425000000.0,25352000000.0,15348175000.0,15287521000.0,1.4,1.4,21448000000.0,21448000000.0,21448000000.0,21448000000.0,21448000000.0,4046000000.0,25494000000.0,142000000.0,142000000.0,25352000000.0,14326000000.0,8006000000.0,6320000000.0,39678000000.0,46099000000.0,85777000000.0,85777000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALLY,2025-06-30,0.0,0.192661,,352000000.0,329000000.0,,,,352000000.0,352000000.0,,,312434000.0,309895000.0,1.04,1.05,324000000.0,324000000.0,352000000.0,352000000.0,352000000.0,84000000.0,436000000.0,,,,,,853000000.0,,,2283000000.0,2283000000.0,0.0,0.0,1732000000.0,1593000000.0,3325000000.0,,28000000.0,,0.0,0.0,61000000.0,277000000.0,277000000.0,0.0,0.0,277000000.0,65000000.0,788000000.0,358000000.0,,430000000.0,36000000.0,312000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2025-03-31,-63362676.056338,0.207746,,-225000000.0,361000000.0,,,,16637323.943662,-225000000.0,,,309006000.0,309006000.0,-0.82,-0.82,-253000000.0,-253000000.0,-225000000.0,-225000000.0,-225000000.0,-59000000.0,-284000000.0,,,,,,888000000.0,,,1755000000.0,1755000000.0,-305000000.0,-305000000.0,1718000000.0,1675000000.0,3393000000.0,,28000000.0,,-305000000.0,305000000.0,-499000000.0,306000000.0,306000000.0,3000000.0,3000000.0,303000000.0,61000000.0,827000000.0,322000000.0,,505000000.0,31000000.0,344000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2024-12-31,0.0,0.21,,-139000000.0,269000000.0,,,,-139000000.0,-140000000.0,,,311277000.0,307553000.0,0.26,0.26,-167000000.0,-167000000.0,-140000000.0,-140000000.0,-139000000.0,314000000.0,175000000.0,,,,,,787000000.0,,,2240000000.0,2240000000.0,-305000000.0,-305000000.0,1729000000.0,1799000000.0,3528000000.0,,27000000.0,-1000000.0,-305000000.0,305000000.0,-21000000.0,213000000.0,213000000.0,4000000.0,4000000.0,209000000.0,64000000.0,723000000.0,277000000.0,,446000000.0,41000000.0,355000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2024-09-30,0.0,0.21,,357000000.0,348000000.0,,,,357000000.0,357000000.0,,,311044000.0,307312000.0,1.06,1.07,330000000.0,330000000.0,357000000.0,357000000.0,357000000.0,-124000000.0,233000000.0,,,,,,803000000.0,,,2294000000.0,2294000000.0,-305000000.0,-305000000.0,1689000000.0,1885000000.0,3574000000.0,,27000000.0,0.0,-305000000.0,305000000.0,74000000.0,260000000.0,260000000.0,4000000.0,4000000.0,256000000.0,69000000.0,734000000.0,299000000.0,,435000000.0,36000000.0,327000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2024-06-30,0.0,0.215054,,219000000.0,272000000.0,,,,219000000.0,219000000.0,,,309886000.0,306774000.0,0.62,0.63,191000000.0,191000000.0,219000000.0,219000000.0,219000000.0,60000000.0,279000000.0,,,,,,863000000.0,,,2165000000.0,2165000000.0,0.0,0.0,1672000000.0,1866000000.0,3538000000.0,43000000.0,28000000.0,0.0,0.0,0.0,-7000000.0,217000000.0,217000000.0,5000000.0,5000000.0,212000000.0,79000000.0,784000000.0,342000000.0,43000000.0,442000000.0,39000000.0,322000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2024-03-31,0.0,0.215054,,219000000.0,272000000.0,,,,219000000.0,219000000.0,,,309886000.0,306774000.0,0.62,0.63,191000000.0,191000000.0,219000000.0,219000000.0,219000000.0,60000000.0,279000000.0,,,,,,863000000.0,,,2165000000.0,2165000000.0,0.0,0.0,1672000000.0,1866000000.0,3538000000.0,48000000.0,28000000.0,0.0,0.0,0.0,-7000000.0,217000000.0,217000000.0,5000000.0,5000000.0,212000000.0,79000000.0,784000000.0,342000000.0,48000000.0,442000000.0,39000000.0,322000000.0,,,,,,,,,,,,,,,,,,,,,,
ALLY,2023-12-31,0.0,0.215054,,219000000.0,272000000.0,,,,219000000.0,219000000.0,,,309886000.0,306774000.0,0.62,0.63,191000000.0,191000000.0,219000000.0,219000000.0,219000000.0,60000000.0,279000000.0,,,,,,863000000.0,,,2165000000.0,2165000000.0,0.0,0.0,1672000000.0,1866000000.0,3538000000.0,52000000.0,28000000.0,-1000000.0,0.0,0.0,-7000000.0,217000000.0,217000000.0,5000000.0,5000000.0,212000000.0,79000000.0,784000000.0,342000000.0,52000000.0,442000000.0,39000000.0,322000000.0,,,,,,,,,,,,,,,,,,,,,,
AMZN,2025-06-30,143677518.339167,0.128398,35481000000.0,18164000000.0,15227000000.0,80809000000.0,36600000000.0,21373000000.0,17188677518.33917,18164000000.0,148531000000.0,19171000000.0,10806000000.0,10637000000.0,1.68,1.71,18164000000.0,18164000000.0,18164000000.0,18164000000.0,18164000000.0,2678000000.0,20857000000.0,1117000000.0,-2000000.0,19171000000.0,67722000000.0,,14381000000.0,86893000000.0,80809000000.0,167702000000.0,167702000000.0,1119000000.0,1119000000.0,569000000.0,516000000.0,1085000000.0,,,,,,1119000000.0,,,,,,11416000000.0,2965000000.0,,,,,,-15000000.0,569000000.0,516000000.0,1085000000.0,53341000000.0,2965000000.0,,,,,,,,,,,,,,,,
AMZN,2025-03-31,584272614.050464,0.210019,33700000000.0,17127000000.0,14262000000.0,76976000000.0,36482000000.0,22220000000.0,14929272614.050465,17127000000.0,137262000000.0,18405000000.0,10793000000.0,10603000000.0,1.59,1.62,17127000000.0,17127000000.0,17127000000.0,17127000000.0,17127000000.0,4553000000.0,21679000000.0,2749000000.0,-33000000.0,18405000000.0,60286000000.0,,12391000000.0,78691000000.0,76976000000.0,155667000000.0,155667000000.0,2782000000.0,2782000000.0,525000000.0,541000000.0,1066000000.0,,,,,,2782000000.0,,,,,,9763000000.0,2628000000.0,,,,,,1000000.0,525000000.0,541000000.0,1066000000.0,47895000000.0,2628000000.0,,,,,,,,,,,,,,,,
AMZN,2024-12-31,59714081.166943,0.104032,37976000000.0,20004000000.0,15631000000.0,98893000000.0,38550000000.0,22919000000.0,19489714081.166943,20004000000.0,166589000000.0,21203000000.0,10771000000.0,10552000000.0,1.86,1.9,20004000000.0,20004000000.0,20004000000.0,20004000000.0,20004000000.0,2325000000.0,22349000000.0,468000000.0,-106000000.0,21203000000.0,67696000000.0,,15987000000.0,88899000000.0,98893000000.0,187792000000.0,187792000000.0,574000000.0,574000000.0,678000000.0,570000000.0,1248000000.0,,,,,,574000000.0,,,,,,13124000000.0,2863000000.0,,,,,,-20000000.0,678000000.0,570000000.0,1248000000.0,51709000000.0,2863000000.0,,,,,,,,,,,,,,,,
AMZN,2024-09-30,-2700449.076897,0.150025,32100000000.0,15328000000.0,13442000000.0,80977000000.0,32082000000.0,18640000000.0,15343299550.923103,15328000000.0,141466000000.0,17411000000.0,10735000000.0,10501000000.0,1.43,1.46,15328000000.0,15328000000.0,15328000000.0,15328000000.0,15328000000.0,2706000000.0,18037000000.0,-27000000.0,-9000000.0,17411000000.0,60489000000.0,,13322000000.0,77900000000.0,80977000000.0,158877000000.0,158877000000.0,-18000000.0,-18000000.0,653000000.0,603000000.0,1256000000.0,,,,,,-18000000.0,,,,,,10609000000.0,2713000000.0,,,,,,-3000000.0,653000000.0,603000000.0,1256000000.0,47167000000.0,2713000000.0,,,,,,,,,,,,,,,,
AMZN,2024-06-30,4636274.188258,0.115907,27832000000.0,13485000000.0,12038000000.0,73785000000.0,27872000000.0,15834000000.0,13449636274.188257,13485000000.0,133305000000.0,14672000000.0,10708000000.0,10447000000.0,1.26,1.29,13485000000.0,13485000000.0,13485000000.0,13485000000.0,13485000000.0,1767000000.0,15245000000.0,-18000000.0,-58000000.0,14672000000.0,59520000000.0,,13553000000.0,74192000000.0,73785000000.0,147977000000.0,147977000000.0,40000000.0,40000000.0,591000000.0,589000000.0,1180000000.0,,,,,,40000000.0,,,,,,10512000000.0,3041000000.0,,,,,,7000000.0,591000000.0,589000000.0,1180000000.0,45967000000.0,3041000000.0,,,,,,,,,,,,,,,,
AON,2025-06-30,-3100000.0,0.155,1183000000.0,579000000.0,248000000.0,2360000000.0,1163000000.0,915000000.0,595900000.0,579000000.0,3223000000.0,859000000.0,217300000.0,216200000.0,2.66,2.68,579000000.0,579000000.0,579000000.0,594000000.0,594000000.0,109000000.0,703000000.0,-17000000.0,,932000000.0,863000000.0,,479000000.0,1795000000.0,2360000000.0,4155000000.0,4157000000.0,-20000000.0,-20000000.0,-212000000.0,212000000.0,0.0,85000000.0,,,-94000000.0,,74000000.0,248000000.0,248000000.0,201000000.0,201000000.0,47000000.0,,479000000.0,,85000000.0,21000000.0,,,,-212000000.0,212000000.0,0.0,136000000.0,373000000.0,-15000000.0,0.0,,94000000.0,3000000.0,,,,,,,,,,,
AON,2025-03-31,-20330000.0,0.214,1796000000.0,965000000.0,245000000.0,2249000000.0,1701000000.0,1456000000.0,1039670000.0,965000000.0,3181000000.0,1461000000.0,217900000.0,216400000.0,4.43,4.46,965000000.0,965000000.0,965000000.0,982000000.0,982000000.0,268000000.0,1250000000.0,-97000000.0,,1548000000.0,932000000.0,,551000000.0,2480000000.0,2249000000.0,4729000000.0,4736000000.0,-95000000.0,-95000000.0,-201000000.0,206000000.0,5000000.0,82000000.0,,,-110000000.0,,15000000.0,245000000.0,245000000.0,199000000.0,199000000.0,46000000.0,,551000000.0,,82000000.0,23000000.0,,,,-201000000.0,206000000.0,5000000.0,136000000.0,446000000.0,-17000000.0,0.0,,110000000.0,-2000000.0,,,,,,,,,,,
AON,2024-12-31,4405162.738496,0.176207,1304000000.0,716000000.0,232000000.0,2120000000.0,1329000000.0,1097000000.0,695405162.738496,716000000.0,3000000000.0,1091000000.0,218300000.0,216600000.0,3.28,3.31,716000000.0,716000000.0,716000000.0,734000000.0,734000000.0,157000000.0,891000000.0,30000000.0,,1147000000.0,880000000.0,,506000000.0,2027000000.0,2120000000.0,4147000000.0,4149000000.0,25000000.0,25000000.0,-202000000.0,206000000.0,4000000.0,84000000.0,,,19000000.0,,6000000.0,232000000.0,232000000.0,185000000.0,185000000.0,47000000.0,,506000000.0,,84000000.0,13000000.0,,,,-202000000.0,206000000.0,4000000.0,142000000.0,409000000.0,-18000000.0,4000000.0,0.0,-15000000.0,5000000.0,,,,,,,,,,,
AON,2024-09-30,-4598000.0,0.209,905000000.0,343000000.0,221000000.0,2150000000.0,883000000.0,662000000.0,360402000.0,343000000.0,3043000000.0,623000000.0,218400000.0,217400000.0,1.57,1.58,343000000.0,343000000.0,343000000.0,355000000.0,355000000.0,94000000.0,449000000.0,-20000000.0,,678000000.0,893000000.0,,531000000.0,1571000000.0,2150000000.0,3721000000.0,3724000000.0,-22000000.0,-22000000.0,-209000000.0,213000000.0,4000000.0,88000000.0,,,6000000.0,,-28000000.0,221000000.0,221000000.0,174000000.0,174000000.0,47000000.0,,531000000.0,,88000000.0,14000000.0,,,,-209000000.0,213000000.0,4000000.0,141000000.0,429000000.0,-12000000.0,76000000.0,1000000.0,69000000.0,2000000.0,,,,,,,,,,,
AON,2024-06-30,26131805.157593,0.229226,982000000.0,524000000.0,173000000.0,2130000000.0,1096000000.0,923000000.0,436131805.157593,524000000.0,2983000000.0,656000000.0,213300000.0,212500000.0,2.46,2.47,524000000.0,524000000.0,524000000.0,538000000.0,538000000.0,160000000.0,698000000.0,115000000.0,,777000000.0,853000000.0,,548000000.0,1630000000.0,2130000000.0,3760000000.0,3775000000.0,114000000.0,114000000.0,-194000000.0,225000000.0,31000000.0,82000000.0,,,119000000.0,,-5000000.0,173000000.0,173000000.0,128000000.0,128000000.0,45000000.0,,548000000.0,,82000000.0,11000000.0,,,,-194000000.0,225000000.0,31000000.0,132000000.0,455000000.0,-14000000.0,257000000.0,6000000.0,132000000.0,1000000.0,,,,,,,,,,,
AON,2023-12-31,26131805.157593,0.229226,982000000.0,524000000.0,173000000.0,2130000000.0,1096000000.0,923000000.0,436131805.157593,524000000.0,2983000000.0,656000000.0,213300000.0,212500000.0,2.46,2.47,524000000.0,524000000.0,524000000.0,538000000.0,538000000.0,160000000.0,698000000.0,115000000.0,,777000000.0,853000000.0,,548000000.0,1630000000.0,2130000000.0,3760000000.0,3775000000.0,114000000.0,114000000.0,-194000000.0,225000000.0,31000000.0,82000000.0,,,119000000.0,,-5000000.0,173000000.0,173000000.0,128000000.0,128000000.0,45000000.0,,548000000.0,,82000000.0,11000000.0,,,,-194000000.0,225000000.0,31000000.0,132000000.0,455000000.0,-14000000.0,4000000.0,6000000.0,132000000.0,1000000.0,,,,,,,,,,,
AXP,2025-06-30,0.0,0.187,,2885000000.0,427000000.0,,,,2885000000.0,2885000000.0,,,699000000.0,698000000.0,4.08,4.08,2852000000.0,2852000000.0,2885000000.0,2885000000.0,2885000000.0,665000000.0,3550000000.0,,,,,,3707000000.0,,,17856000000.0,17856000000.0,0.0,0.0,4187000000.0,2077000000.0,6264000000.0,,15000000.0,,0.0,,,,,,,,1555000000.0,2152000000.0,,,2152000000.0,591000000.0,8603000000.0,,,,,,,,0.0,,,,18000000.0,,,,,,,,,,
AXP,2025-03-31,0.0,0.224,,2584000000.0,433000000.0,,,,2584000000.0,2584000000.0,,,702000000.0,701000000.0,3.64,3.64,2552000000.0,2552000000.0,2584000000.0,2584000000.0,2584000000.0,746000000.0,3330000000.0,,,,,,3606000000.0,,,16967000000.0,16967000000.0,0.0,0.0,4169000000.0,1966000000.0,6135000000.0,,14000000.0,,0.0,,,,,,,,1486000000.0,2120000000.0,,,2120000000.0,541000000.0,8340000000.0,,,,,,,,0.0,,,,18000000.0,,,,,,,,,,
AXP,2024-12-31,-26153120.464441,0.212627,,2170000000.0,428000000.0,,,,2266846879.535559,2170000000.0,,,704000000.0,703000000.0,3.04,3.04,2139000000.0,2139000000.0,2170000000.0,2170000000.0,2170000000.0,586000000.0,2756000000.0,,,,,,3716000000.0,,,17179000000.0,17179000000.0,-123000000.0,-123000000.0,4038000000.0,2039000000.0,6077000000.0,,14000000.0,,-123000000.0,,,,,,,,1614000000.0,2102000000.0,,,2102000000.0,698000000.0,8594000000.0,,,,,,,,0.0,,,,17000000.0,,,,,,,,,,
AXP,2024-09-30,0.0,0.218,,2507000000.0,437000000.0,,,,2507000000.0,2507000000.0,,,709000000.0,708000000.0,3.49,3.5,2474000000.0,2474000000.0,2507000000.0,2507000000.0,2507000000.0,697000000.0,3204000000.0,,,,,,3519000000.0,,,16636000000.0,16636000000.0,0.0,0.0,4006000000.0,2143000000.0,6149000000.0,,15000000.0,,0.0,,,,,,,,1470000000.0,2049000000.0,,,2049000000.0,579000000.0,7978000000.0,,,,,,,,0.0,,,,18000000.0,,,,,,,,,,
AXP,2024-06-30,108324000.0,0.204,,3015000000.0,421000000.0,,,,2592324000.0,3015000000.0,,,717000000.0,716000000.0,4.15,4.16,2977000000.0,2977000000.0,3015000000.0,3015000000.0,3015000000.0,775000000.0,3790000000.0,,,,,,3429000000.0,,,16333000000.0,16333000000.0,531000000.0,531000000.0,3730000000.0,2064000000.0,5794000000.0,,15000000.0,,531000000.0,,,,,,,,1480000000.0,1949000000.0,,,1949000000.0,542000000.0,7835000000.0,,,,,,,,531000000.0,,,,23000000.0,,,,,,,,,,
AXP,2023-12-31,108324000.0,0.204,,3015000000.0,421000000.0,,,,2592324000.0,3015000000.0,,,717000000.0,716000000.0,4.15,4.16,2977000000.0,2977000000.0,3015000000.0,3015000000.0,3015000000.0,775000000.0,3790000000.0,,,,,,3429000000.0,,,16333000000.0,16333000000.0,531000000.0,531000000.0,3730000000.0,2064000000.0,5794000000.0,,15000000.0,,531000000.0,,-7000000.0,,,,,,1480000000.0,1949000000.0,,,1949000000.0,542000000.0,7835000000.0,,,,,,,,531000000.0,,,,23000000.0,,,,,,,,,,
BAC,2025-06-30,0.0,0.074402,,7116000000.0,571000000.0,,,,7116000000.0,7116000000.0,,,7651600000.0,7581200000.0,0.89,0.9,6825000000.0,6825000000.0,7116000000.0,7116000000.0,7116000000.0,572000000.0,7688000000.0,,,,,,12888000000.0,,,26463000000.0,26463000000.0,,,14670000000.0,20203000000.0,34873000000.0,,291000000.0,,,,0.0,,,,,,1537000000.0,11351000000.0,,,10332000000.0,640000000.0,1819000000.0,,,,,,1019000000.0,,,,,,,,1836000000.0,,,,,,,,
BAC,2025-03-31,0.0,0.089,,7396000000.0,565000000.0,,,,7396000000.0,7396000000.0,,,7770800000.0,7677900000.0,0.9,0.91,6990000000.0,6990000000.0,7396000000.0,7396000000.0,7396000000.0,720000000.0,8116000000.0,,,,,,13368000000.0,,,27366000000.0,27366000000.0,,,14443000000.0,19623000000.0,34066000000.0,,406000000.0,,,,0.0,,,,,,1420000000.0,11948000000.0,,,10889000000.0,652000000.0,1894000000.0,,,,,,1059000000.0,,,,,,,,1856000000.0,,,,,,,,
BAC,2024-12-31,0.0,0.062324,,6665000000.0,559000000.0,,,,6665000000.0,6665000000.0,,,7843700000.0,7738400000.0,0.82,0.83,6399000000.0,6399000000.0,6665000000.0,6665000000.0,6665000000.0,443000000.0,7108000000.0,,,,,,12335000000.0,,,25347000000.0,25347000000.0,,,14359000000.0,21618000000.0,35977000000.0,,266000000.0,,,,0.0,,,,,,1413000000.0,10922000000.0,,,10245000000.0,744000000.0,1884000000.0,,,,,,677000000.0,,,,,,,,1824000000.0,,,,,,,,
BAC,2024-09-30,0.0,0.058,,6896000000.0,549000000.0,,,,6896000000.0,6896000000.0,,,7902100000.0,7818000000.0,0.81,0.82,6380000000.0,6380000000.0,6896000000.0,6896000000.0,6896000000.0,428000000.0,7324000000.0,,,,,,12136000000.0,,,25345000000.0,25345000000.0,,,13967000000.0,23524000000.0,37491000000.0,,516000000.0,,,,0.0,,,,,,1353000000.0,10783000000.0,,,9916000000.0,723000000.0,1784000000.0,,,,,,867000000.0,,,,,,,0.0,1836000000.0,,,,,,,,
BAC,2024-06-30,0.0,0.088,,6897000000.0,543000000.0,,,,6897000000.0,6897000000.0,,,7960900000.0,7897900000.0,0.83,0.83,6582000000.0,6582000000.0,6897000000.0,6897000000.0,6897000000.0,663000000.0,7560000000.0,,,,,,12074000000.0,,,25377000000.0,25377000000.0,,,13702000000.0,23152000000.0,36854000000.0,,315000000.0,,,,0.0,,,,,,1378000000.0,10696000000.0,,,9826000000.0,654000000.0,1763000000.0,,,,,,870000000.0,,,,,,,0.0,1818000000.0,,,,,,,,
BAC,2024-03-31,0.0,0.088,,6897000000.0,543000000.0,,,,6897000000.0,6897000000.0,,,7960900000.0,7897900000.0,0.83,0.83,6582000000.0,6582000000.0,6897000000.0,6897000000.0,6897000000.0,663000000.0,7560000000.0,,,,,,12074000000.0,,,25377000000.0,25377000000.0,700000000.0,700000000.0,13702000000.0,23152000000.0,36854000000.0,,315000000.0,,700000000.0,,0.0,,,,,,1378000000.0,10696000000.0,,,9826000000.0,654000000.0,1763000000.0,,,,,,870000000.0,,,-700000000.0,,,,0.0,1818000000.0,,,,,,,,
BATRK,2025-06-30,-188211.866638,0.294081,75344000.0,29494000.0,21271000.0,214442000.0,74704000.0,53433000.0,29945788.133362,29494000.0,270653000.0,41787000.0,64117391.0,62753191.0,0.46,0.47,29494000.0,29494000.0,29494000.0,29494000.0,29494000.0,12287000.0,41781000.0,11646000.0,1673000.0,41787000.0,56211000.0,,34940000.0,97998000.0,214442000.0,312440000.0,312440000.0,-640000.0,-640000.0,-11652000.0,11652000.0,,,,,,,-640000.0,21271000.0,21271000.0,,,,,,,,,,,,-11652000.0,11652000.0,,,,,,,,10613000.0,,,,,,,,,,,
BATRK,2025-03-31,-147815.484805,0.232049,-29660000.0,-41391000.0,13257000.0,51171000.0,-30297000.0,-43554000.0,-40901815.484805,-41391000.0,91663000.0,-44452000.0,62590828.0,62590828.0,-0.661295,-0.661295,-41391000.0,-41391000.0,-41391000.0,-41391000.0,-41391000.0,-12507000.0,-53898000.0,898000.0,1213000.0,-44452000.0,40492000.0,,27235000.0,-3960000.0,51171000.0,47211000.0,47211000.0,-637000.0,-637000.0,-10344000.0,10344000.0,,,,,,,-637000.0,13257000.0,13257000.0,,,,,,,,,,,,-10344000.0,10344000.0,,,,,,,,322000.0,,,,,,,,,,,
BATRK,2024-12-31,125695.458331,0.063005,-174000.0,-19125000.0,12160000.0,30496000.0,1821000.0,-10339000.0,-20994304.541669,-19125000.0,70766000.0,-18648000.0,61693548.0,61693548.0,-0.31,-0.31,-19125000.0,-19125000.0,-19125000.0,-19125000.0,-19125000.0,-1286000.0,-20411000.0,8309000.0,2805000.0,-18648000.0,40270000.0,,28110000.0,21622000.0,30496000.0,52118000.0,52118000.0,1995000.0,1995000.0,-10072000.0,10072000.0,,,,,,,1995000.0,12160000.0,12160000.0,,,,,,,,,,,,-10072000.0,10072000.0,,,,,,,,3509000.0,,,,,,,,,,,
BATRK,2024-09-30,-519960.0,0.21,40620000.0,10020000.0,18678000.0,228472000.0,38144000.0,19466000.0,11976040.0,10020000.0,284272000.0,6402000.0,63039000.0,62021000.0,0.16,0.16,10020000.0,10020000.0,10020000.0,10020000.0,10020000.0,-115000.0,9905000.0,13064000.0,1838000.0,6402000.0,55800000.0,,37122000.0,62202000.0,228472000.0,290674000.0,290674000.0,-2476000.0,-2476000.0,-9561000.0,9561000.0,,,,,,,-2476000.0,18678000.0,18678000.0,,,,,,,,,,,,-9561000.0,9561000.0,,,,,,,,13702000.0,,,,,,,,,,,
BATRK,2024-06-30,27439.869303,0.029474,55884000.0,29109000.0,17109000.0,207480000.0,56815000.0,39706000.0,28205439.869303,29109000.0,257940000.0,24936000.0,62792000.0,61948000.0,0.46,0.47,29109000.0,29109000.0,29109000.0,29109000.0,29109000.0,884000.0,29993000.0,14770000.0,2217000.0,24936000.0,50460000.0,,33351000.0,75396000.0,207480000.0,282876000.0,282876000.0,931000.0,931000.0,-9713000.0,9713000.0,,,,,,,931000.0,17109000.0,17109000.0,,,,,,,,,,,,-9713000.0,9713000.0,,,,,,,,11622000.0,,,,,,,,,,,
BATRK,2023-12-31,27439.869303,0.029474,55884000.0,29109000.0,17109000.0,207480000.0,56815000.0,39706000.0,28205439.869303,29109000.0,257940000.0,24936000.0,62792000.0,61948000.0,0.46,0.47,29109000.0,29109000.0,29109000.0,29109000.0,29109000.0,884000.0,29993000.0,14770000.0,2217000.0,24936000.0,50460000.0,,33351000.0,75396000.0,207480000.0,282876000.0,282876000.0,931000.0,931000.0,-9713000.0,9713000.0,,,,,-209000.0,0.0,931000.0,17109000.0,17109000.0,,,,,,,,,,,,-9713000.0,9713000.0,,,,,,,,11622000.0,,,,-209000.0,,,,,,,
C,2025-06-30,454493.197931,0.227247,,4019000000.0,1097000000.0,,,,4017454493.197931,4019000000.0,,,1893100000.0,1855900000.0,1.96,1.98,3702000000.0,3683000000.0,4019000000.0,4033000000.0,4033000000.0,1186000000.0,5219000000.0,,,,,,7928000000.0,,,21661000000.0,21661000000.0,2000000.0,2000000.0,15175000000.0,20684000000.0,35859000000.0,,287000000.0,0.0,2000000.0,,96000000.0,,,,,,269000000.0,7659000000.0,26000000.0,,7633000000.0,510000000.0,4552000000.0,,,,,,,-14000000.0,,,-2000000.0,,49000000.0,19000000.0,615000000.0,,,,,,,,
